1
760.1777,243.1181,156.7349,99.6486
757.7944,245.5995,161.4923,100.3221
759.634,246.8482,165.061,100.9473
757.5855,247.7882,166.0962,102.0924
761.1251,248.106,165.8359,102.4118
764.5087,248.5885,166.8357,102.5237
764.6571,248.732,170.1938,102.9623
766.2653,247.524,171.4715,102.6064
766.8637,246.3108,172.9121,102.9508
768.5391,246.2828,172.5938,103.9132
773.4118,243.6847,173.1961,102.4701
772.6587,245.2611,174.7414,101.9536
773.2487,243.4177,173.8743,102.5481
777.0808,243.2199,172.4176,103.0314
777.599,242.2982,170.5606,103.1325
777.0422,240.4338,170.1495,103.2542
777.4017,239.883,168.4641,103.6498
779.6627,238.6646,167.6095,104.6281
780.0999,235.8808,169.1012,105.843
782.3192,232.6772,169.0779,107.5617
784.6528,229.3244,171.7383,108.3569
784.7952,225.1977,173.4385,109.5383
786.5385,224.2577,173.591,109.2199
792.5512,222.2128,172.1056,108.5924
794.6849,221.8442,169.3197,109.346
799.1601,221.3894,166.4765,108.8698
801.5413,219.4715,164.5145,108.0657
802.7104,220.0223,163.3161,108.6178
808.7908,220.4104,160.2043,111.6974
811.6886,219.6193,156.8052,113.1853
819.6035,218.2004,153.9551,114.7007
820.9057,219.1902,151.9848,115.4305
822.5642,221.6964,149.7638,115.7498
828.6369,225.6646,143.3246,120.3661
831.3383,224.7889,138.7868,122.2135
835.5023,221.6528,134.6912,122.4875
836.8762,220.3843,132.8249,121.8435
839.5034,219.4887,131.1952,120.1641
841.5964,219.2856,129.3416,118.9389
842.8302,218.8849,127.6082,117.856
846.0367,217.5121,125.23,117.0357
847.2249,218.3748,123.0378,116.0091
850.5643,218.0251,120.1294,116.0051
851.6397,217.8829,118.1896,114.7839
851.8503,217.7259,116.4348,113.1683
855.1535,215.3709,113.45,114.2969
859.1132,214.0383,109.1651,115.4661
860.2106,211.8674,106.1943,116.397
862.298,211.6839,104.1621,116.7453
864.4281,209.9416,102.2036,117.1369
867.9677,204.8378,99.0998,117.5032
873.3773,207.1626,95.2802,117.8863
876.8839,205.8681,92.1248,116.7585
879.2328,204.7769,89.3147,116.6652
881.2484,204.3563,87.0515,117.3211
882.0229,203.2497,85.7313,116.895
