139.0,112.0,51.0,36.0
139.0,114.0,50.0,35.0
140.0,116.0,50.0,35.0
140.0,117.0,51.0,35.0
141.0,119.0,51.0,34.0
140.0,120.0,51.0,35.0
139.0,121.0,51.0,35.0
139.0,121.0,51.0,35.0
140.0,121.0,52.0,35.0
140.0,121.0,51.0,35.0
139.0,121.0,52.0,35.0
140.0,121.0,52.0,35.0
137.0,121.0,53.0,35.0
136.0,121.0,52.0,35.0
136.0,120.0,52.0,35.0
137.0,119.0,52.0,35.0
137.0,119.0,52.0,35.0
136.0,118.0,52.0,36.0
136.0,118.0,52.0,35.0
136.0,117.0,52.0,35.0
136.0,116.0,52.0,35.0
136.0,116.0,52.0,35.0
137.0,115.0,52.0,35.0
136.0,115.0,52.0,35.0
137.0,114.0,53.0,35.0
137.0,114.0,52.0,35.0
138.0,113.0,52.0,35.0
137.0,113.0,52.0,35.0
138.0,112.0,52.0,36.0
139.0,112.0,52.0,36.0
140.0,111.0,52.0,36.0
141.0,110.0,52.0,36.0
141.0,110.0,52.0,35.0
142.0,111.0,52.0,35.0
142.0,110.0,52.0,35.0
143.0,110.0,52.0,35.0
144.0,110.0,52.0,35.0
146.0,109.0,52.0,35.0
147.0,108.0,53.0,35.0
147.0,108.0,53.0,35.0
149.0,108.0,53.0,35.0
153.0,108.0,52.0,35.0
155.0,108.0,52.0,35.0
159.0,109.0,52.0,35.0
162.0,110.0,52.0,35.0
164.0,111.0,52.0,35.0
166.0,112.0,52.0,36.0
168.0,113.0,52.0,36.0
169.0,112.0,53.0,36.0
171.0,111.0,53.0,36.0
172.0,110.0,53.0,36.0
174.0,107.0,53.0,36.0
177.0,105.0,54.0,36.0
178.0,104.0,54.0,36.0
180.0,103.0,54.0,36.0
181.0,103.0,54.0,37.0
182.0,100.0,55.0,37.0
182.0,100.0,55.0,37.0
183.0,99.0,55.0,37.0
184.0,99.0,55.0,37.0
184.0,100.0,56.0,37.0
185.0,99.0,56.0,38.0
185.0,101.0,56.0,38.0
186.0,102.0,56.0,38.0
186.0,101.0,56.0,38.0
186.0,101.0,57.0,38.0
185.0,102.0,57.0,38.0
185.0,102.0,57.0,38.0
185.0,103.0,57.0,38.0
185.0,102.0,57.0,38.0
185.0,102.0,58.0,38.0
185.0,103.0,58.0,38.0
185.0,102.0,58.0,38.0
184.0,103.0,58.0,38.0
184.0,102.0,57.0,39.0
182.0,102.0,57.0,39.0
182.0,102.0,58.0,39.0
182.0,102.0,57.0,39.0
181.0,102.0,57.0,39.0
180.0,101.0,57.0,40.0
180.0,101.0,57.0,40.0
178.0,101.0,57.0,40.0
178.0,100.0,57.0,40.0
176.0,100.0,57.0,40.0
176.0,99.0,56.0,40.0
175.0,99.0,56.0,41.0
174.0,99.0,56.0,41.0
173.0,100.0,57.0,40.0
170.0,99.0,58.0,39.0
169.0,99.0,59.0,39.0
167.0,99.0,59.0,38.0
166.0,100.0,59.0,38.0
167.0,101.0,59.0,38.0
166.0,101.0,58.0,38.0
166.0,101.0,58.0,38.0
166.0,102.0,58.0,38.0
167.0,102.0,57.0,39.0
168.0,104.0,58.0,39.0
168.0,104.0,58.0,39.0
168.0,105.0,58.0,40.0
167.0,105.0,58.0,40.0
167.0,103.0,58.0,41.0
167.0,102.0,58.0,41.0
166.0,102.0,58.0,41.0
163.0,101.0,58.0,40.0
162.0,101.0,59.0,40.0
162.0,102.0,58.0,40.0
161.0,102.0,58.0,39.0
160.0,103.0,59.0,39.0
160.0,103.0,59.0,39.0
160.0,104.0,60.0,38.0
160.0,105.0,60.0,39.0
160.0,105.0,60.0,39.0
160.0,105.0,61.0,40.0
159.0,105.0,61.0,40.0
158.0,105.0,62.0,40.0
158.0,104.0,63.0,40.0
158.0,103.0,63.0,40.0
157.0,102.0,63.0,40.0
157.0,101.0,64.0,40.0
157.0,101.0,64.0,40.0
156.0,100.0,64.0,40.0
156.0,99.0,65.0,40.0
156.0,97.0,65.0,41.0
156.0,95.0,65.0,41.0
156.0,94.0,65.0,41.0
155.0,92.0,64.0,40.0
156.0,92.0,64.0,40.0
156.0,90.0,64.0,41.0
156.0,89.0,64.0,41.0
156.0,88.0,64.0,41.0
156.0,87.0,64.0,41.0
157.0,86.0,64.0,41.0
157.0,86.0,63.0,41.0
158.0,85.0,63.0,41.0
159.0,84.0,63.0,40.0
159.0,83.0,63.0,40.0
159.0,82.0,63.0,40.0
158.0,82.0,63.0,40.0
158.0,81.0,63.0,40.0
159.0,81.0,63.0,40.0
160.0,80.0,63.0,40.0
161.0,79.0,63.0,40.0
161.0,79.0,63.0,40.0
162.0,79.0,62.0,40.0
162.0,79.0,62.0,40.0
162.0,79.0,63.0,39.0
162.0,79.0,62.0,39.0
161.0,78.0,62.0,39.0
161.0,78.0,62.0,40.0
161.0,78.0,63.0,39.0
161.0,78.0,62.0,39.0
161.0,78.0,62.0,39.0
161.0,77.0,62.0,39.0
162.0,76.0,62.0,39.0
162.0,76.0,62.0,39.0
163.0,76.0,62.0,38.0
163.0,75.0,62.0,38.0
163.0,76.0,62.0,38.0
163.0,75.0,62.0,39.0
164.0,76.0,61.0,38.0
164.0,75.0,62.0,38.0
163.0,76.0,62.0,38.0
163.0,76.0,61.0,38.0
165.0,76.0,61.0,38.0
164.0,75.0,61.0,38.0
164.0,74.0,61.0,38.0
164.0,74.0,61.0,38.0
164.0,74.0,61.0,39.0
164.0,74.0,61.0,38.0
165.0,75.0,61.0,38.0
165.0,76.0,61.0,39.0
164.0,77.0,61.0,39.0
163.0,78.0,61.0,39.0
163.0,78.0,61.0,39.0
164.0,78.0,61.0,39.0
163.0,80.0,61.0,39.0
162.0,81.0,61.0,39.0
162.0,82.0,62.0,39.0
162.0,82.0,61.0,39.0
162.0,82.0,61.0,39.0
162.0,83.0,62.0,39.0
161.0,84.0,61.0,40.0
161.0,85.0,62.0,40.0
162.0,86.0,61.0,40.0
162.0,87.0,61.0,40.0
162.0,88.0,62.0,41.0
162.0,89.0,62.0,41.0
163.0,90.0,62.0,41.0
163.0,91.0,61.0,42.0
164.0,93.0,61.0,42.0
163.0,94.0,61.0,42.0
164.0,95.0,61.0,42.0
164.0,96.0,61.0,42.0
164.0,97.0,61.0,42.0
165.0,97.0,61.0,42.0
165.0,98.0,61.0,42.0
165.0,99.0,60.0,42.0
165.0,100.0,61.0,42.0
165.0,100.0,61.0,42.0
165.0,100.0,61.0,42.0
165.0,101.0,61.0,42.0
165.0,102.0,61.0,42.0
165.0,103.0,61.0,43.0
165.0,104.0,61.0,43.0
165.0,105.0,61.0,43.0
164.0,106.0,61.0,43.0
165.0,107.0,62.0,43.0
165.0,108.0,62.0,44.0
164.0,109.0,62.0,44.0
164.0,110.0,62.0,44.0
165.0,110.0,62.0,45.0
164.0,111.0,62.0,45.0
165.0,112.0,62.0,46.0
164.0,114.0,62.0,46.0
164.0,114.0,62.0,46.0
163.0,115.0,62.0,47.0
163.0,117.0,62.0,47.0
163.0,118.0,62.0,47.0
163.0,119.0,63.0,48.0
164.0,121.0,63.0,48.0
163.0,121.0,63.0,48.0
163.0,122.0,63.0,49.0
163.0,122.0,64.0,49.0
163.0,123.0,64.0,49.0
163.0,123.0,64.0,50.0
162.0,123.0,65.0,50.0
162.0,124.0,65.0,50.0
162.0,124.0,65.0,51.0
162.0,125.0,65.0,51.0
162.0,125.0,65.0,51.0
161.0,125.0,65.0,51.0
162.0,126.0,66.0,52.0
161.0,126.0,66.0,52.0
161.0,126.0,66.0,52.0
162.0,126.0,66.0,52.0
162.0,126.0,66.0,53.0
161.0,126.0,66.0,53.0
162.0,124.0,67.0,54.0
161.0,123.0,67.0,54.0
161.0,122.0,67.0,54.0
161.0,121.0,68.0,54.0
159.0,120.0,68.0,53.0
158.0,119.0,69.0,53.0
157.0,116.0,69.0,53.0
157.0,114.0,69.0,53.0
157.0,112.0,69.0,52.0
157.0,110.0,69.0,53.0
158.0,109.0,69.0,53.0
159.0,107.0,68.0,53.0
159.0,106.0,68.0,53.0
160.0,105.0,68.0,53.0
160.0,105.0,68.0,52.0
161.0,106.0,68.0,52.0
161.0,105.0,68.0,52.0
162.0,104.0,67.0,52.0
162.0,103.0,67.0,51.0
162.0,102.0,67.0,51.0
162.0,102.0,67.0,51.0
161.0,102.0,67.0,51.0
160.0,101.0,66.0,51.0
159.0,101.0,66.0,51.0
158.0,102.0,66.0,50.0
159.0,101.0,67.0,49.0
160.0,99.0,67.0,49.0
160.0,98.0,66.0,49.0
161.0,97.0,66.0,49.0
163.0,96.0,66.0,49.0
162.0,96.0,66.0,49.0
162.0,94.0,66.0,50.0
163.0,93.0,65.0,50.0
164.0,92.0,65.0,50.0
164.0,91.0,65.0,50.0
165.0,90.0,65.0,50.0
165.0,89.0,65.0,51.0
166.0,89.0,65.0,51.0
167.0,90.0,66.0,51.0
166.0,88.0,66.0,51.0
168.0,88.0,66.0,52.0
167.0,88.0,67.0,51.0
168.0,88.0,67.0,52.0
169.0,88.0,67.0,52.0
168.0,87.0,67.0,53.0
170.0,87.0,67.0,53.0
169.0,86.0,67.0,54.0
169.0,86.0,67.0,54.0
170.0,86.0,67.0,55.0
170.0,86.0,68.0,55.0
169.0,86.0,68.0,55.0
169.0,84.0,69.0,56.0
168.0,85.0,70.0,55.0
169.0,85.0,69.0,56.0
169.0,85.0,70.0,56.0
169.0,85.0,70.0,56.0
168.0,85.0,70.0,57.0
167.0,85.0,71.0,57.0
167.0,85.0,71.0,57.0
167.0,86.0,71.0,57.0
167.0,86.0,71.0,57.0
166.0,86.0,71.0,58.0
166.0,87.0,71.0,58.0
166.0,88.0,71.0,57.0
166.0,89.0,71.0,57.0
165.0,89.0,71.0,56.0
166.0,89.0,71.0,57.0
166.0,89.0,70.0,56.0
166.0,88.0,70.0,56.0
165.0,87.0,70.0,56.0
167.0,87.0,69.0,56.0
166.0,86.0,69.0,56.0
168.0,86.0,69.0,56.0
167.0,85.0,68.0,57.0
168.0,85.0,68.0,57.0
168.0,85.0,68.0,57.0
167.0,84.0,68.0,57.0
168.0,84.0,68.0,57.0
168.0,85.0,68.0,57.0
168.0,85.0,68.0,57.0
168.0,84.0,68.0,57.0
168.0,85.0,68.0,57.0
168.0,85.0,68.0,56.0
168.0,84.0,68.0,57.0
169.0,84.0,68.0,56.0
169.0,84.0,68.0,56.0
170.0,83.0,68.0,56.0
171.0,82.0,68.0,57.0
171.0,81.0,68.0,57.0
172.0,81.0,68.0,57.0
171.0,76.0,68.0,57.0
171.0,78.0,69.0,56.0
171.0,79.0,70.0,56.0
170.0,80.0,70.0,56.0
171.0,80.0,70.0,56.0
170.0,81.0,70.0,56.0
170.0,81.0,71.0,55.0
171.0,82.0,70.0,55.0
172.0,82.0,70.0,55.0
171.0,83.0,71.0,55.0
173.0,83.0,70.0,55.0
172.0,82.0,70.0,55.0
173.0,83.0,69.0,55.0
172.0,82.0,69.0,55.0
172.0,81.0,69.0,55.0
172.0,81.0,70.0,55.0
171.0,83.0,70.0,54.0
170.0,83.0,70.0,54.0
170.0,83.0,70.0,54.0
170.0,83.0,71.0,54.0
170.0,84.0,71.0,53.0
170.0,85.0,72.0,53.0
170.0,86.0,71.0,53.0
169.0,87.0,71.0,52.0
170.0,88.0,71.0,52.0
170.0,88.0,71.0,51.0
170.0,89.0,71.0,51.0
170.0,89.0,71.0,51.0
170.0,90.0,70.0,50.0
170.0,90.0,70.0,50.0
171.0,90.0,70.0,49.0
172.0,90.0,70.0,49.0
173.0,89.0,70.0,49.0
172.0,89.0,70.0,49.0
173.0,89.0,69.0,49.0
173.0,90.0,69.0,49.0
174.0,89.0,69.0,49.0
174.0,89.0,69.0,49.0
175.0,89.0,68.0,49.0
174.0,89.0,69.0,49.0
174.0,89.0,68.0,49.0
176.0,89.0,68.0,49.0
176.0,89.0,68.0,49.0
176.0,89.0,68.0,49.0
176.0,88.0,68.0,49.0
176.0,88.0,68.0,49.0
177.0,88.0,68.0,49.0
177.0,88.0,68.0,49.0
179.0,87.0,68.0,49.0
178.0,88.0,68.0,49.0
178.0,89.0,69.0,48.0
179.0,88.0,68.0,49.0
179.0,88.0,68.0,49.0
178.0,89.0,69.0,49.0
180.0,89.0,68.0,49.0
180.0,89.0,68.0,49.0
180.0,90.0,68.0,49.0
180.0,90.0,68.0,49.0
181.0,89.0,68.0,50.0
179.0,90.0,68.0,49.0
181.0,90.0,69.0,49.0
180.0,90.0,69.0,49.0
180.0,90.0,69.0,49.0
181.0,91.0,68.0,49.0
181.0,91.0,68.0,49.0
181.0,91.0,69.0,49.0
181.0,91.0,69.0,49.0
181.0,92.0,69.0,49.0
182.0,91.0,69.0,49.0
181.0,92.0,70.0,49.0
181.0,91.0,69.0,49.0
181.0,92.0,70.0,49.0
181.0,91.0,70.0,49.0
182.0,91.0,69.0,49.0
182.0,91.0,69.0,49.0
182.0,91.0,70.0,49.0
182.0,92.0,69.0,50.0
182.0,91.0,70.0,49.0
182.0,92.0,70.0,49.0
181.0,91.0,70.0,49.0
181.0,92.0,70.0,49.0
181.0,91.0,70.0,49.0
182.0,91.0,70.0,50.0
182.0,90.0,70.0,50.0
181.0,91.0,70.0,50.0
181.0,92.0,70.0,50.0
181.0,91.0,71.0,50.0
182.0,91.0,71.0,50.0
181.0,91.0,70.0,50.0
181.0,91.0,70.0,50.0
181.0,90.0,70.0,50.0
181.0,91.0,71.0,50.0
182.0,91.0,71.0,50.0
182.0,91.0,70.0,50.0
182.0,91.0,71.0,50.0
182.0,91.0,71.0,50.0
182.0,90.0,70.0,51.0
182.0,90.0,71.0,50.0
182.0,89.0,71.0,50.0
182.0,90.0,71.0,50.0
181.0,91.0,71.0,50.0
181.0,90.0,72.0,50.0
182.0,91.0,72.0,50.0
182.0,91.0,72.0,50.0
182.0,90.0,72.0,50.0
182.0,91.0,72.0,50.0
184.0,92.0,73.0,50.0
183.0,92.0,73.0,50.0
183.0,90.0,73.0,50.0
183.0,90.0,72.0,51.0
182.0,89.0,72.0,51.0
182.0,89.0,72.0,51.0
181.0,89.0,71.0,52.0
181.0,88.0,71.0,52.0
180.0,87.0,71.0,52.0
179.0,88.0,71.0,52.0
178.0,89.0,71.0,51.0
178.0,89.0,71.0,51.0
177.0,89.0,70.0,51.0
178.0,87.0,70.0,52.0
177.0,89.0,70.0,51.0
177.0,89.0,71.0,51.0
176.0,89.0,71.0,51.0
175.0,90.0,70.0,51.0
