294.0,135.0,44.0,171.0
295.0,134.0,45.0,168.0
297.0,130.0,45.0,170.0
299.0,129.0,44.0,172.0
300.0,127.0,43.0,173.0
301.0,127.0,43.0,174.0
302.0,126.0,43.0,176.0
302.0,127.0,43.0,177.0
301.0,129.0,43.0,177.0
301.0,130.0,43.0,177.0
301.0,130.0,43.0,179.0
300.0,128.0,43.0,180.0
297.0,130.0,43.0,181.0
295.0,130.0,43.0,182.0
292.0,131.0,44.0,183.0
291.0,129.0,43.0,185.0
288.0,129.0,44.0,185.0
286.0,128.0,44.0,186.0
284.0,127.0,45.0,187.0
283.0,127.0,45.0,186.0
281.0,129.0,46.0,185.0
280.0,129.0,46.0,186.0
278.0,129.0,46.0,187.0
277.0,130.0,46.0,188.0
276.0,131.0,45.0,189.0
275.0,133.0,45.0,190.0
275.0,132.0,46.0,190.0
274.0,132.0,46.0,190.0
273.0,132.0,46.0,191.0
273.0,132.0,46.0,191.0
272.0,132.0,46.0,190.0
271.0,133.0,46.0,191.0
271.0,134.0,46.0,191.0
269.0,137.0,46.0,191.0
268.0,138.0,47.0,191.0
267.0,137.0,47.0,190.0
265.0,137.0,48.0,190.0
263.0,137.0,48.0,190.0
262.0,136.0,48.0,191.0
260.0,136.0,47.0,192.0
259.0,138.0,47.0,192.0
258.0,137.0,47.0,193.0
257.0,139.0,47.0,193.0
256.0,140.0,47.0,193.0
255.0,140.0,47.0,193.0
255.0,139.0,47.0,193.0
255.0,139.0,47.0,192.0
255.0,139.0,48.0,192.0
254.0,137.0,48.0,191.0
254.0,134.0,48.0,191.0
254.0,136.0,49.0,189.0
253.0,135.0,49.0,189.0
250.0,134.0,48.0,189.0
250.0,128.0,48.0,190.0
249.0,130.0,49.0,189.0
247.0,128.0,48.0,190.0
246.0,128.0,49.0,189.0
245.0,125.0,49.0,190.0
245.0,126.0,49.0,191.0
247.0,125.0,48.0,195.0
248.0,125.0,48.0,196.0
248.0,123.0,47.0,199.0
249.0,122.0,47.0,200.0
248.0,123.0,48.0,200.0
250.0,118.0,48.0,200.0
251.0,118.0,48.0,201.0
252.0,118.0,50.0,198.0
253.0,119.0,50.0,197.0
253.0,117.0,50.0,197.0
253.0,119.0,50.0,195.0
253.0,121.0,51.0,193.0
254.0,122.0,51.0,192.0
254.0,120.0,52.0,190.0
254.0,116.0,50.0,194.0
255.0,113.0,49.0,197.0
253.0,116.0,49.0,198.0
251.0,115.0,49.0,198.0
251.0,115.0,49.0,199.0
250.0,113.0,50.0,200.0
250.0,113.0,50.0,200.0
249.0,112.0,50.0,201.0
247.0,112.0,50.0,201.0
247.0,114.0,50.0,201.0
247.0,111.0,49.0,203.0
247.0,114.0,50.0,202.0
246.0,115.0,50.0,201.0
246.0,116.0,50.0,202.0
246.0,116.0,50.0,200.0
246.0,114.0,50.0,199.0
247.0,113.0,50.0,200.0
247.0,115.0,51.0,198.0
248.0,115.0,52.0,196.0
249.0,117.0,52.0,195.0
250.0,115.0,51.0,196.0
252.0,117.0,51.0,196.0
252.0,114.0,50.0,196.0
255.0,113.0,49.0,198.0
256.0,112.0,48.0,199.0
258.0,114.0,50.0,197.0
259.0,111.0,49.0,199.0
258.0,113.0,50.0,197.0
262.0,109.0,49.0,198.0
265.0,114.0,50.0,195.0
266.0,116.0,50.0,196.0
267.0,126.0,50.0,196.0
269.0,122.0,48.0,199.0
270.0,123.0,48.0,203.0
270.0,137.0,50.0,201.0
270.0,138.0,52.0,199.0
272.0,134.0,52.0,201.0
274.0,130.0,52.0,204.0
288.0,145.0,53.0,204.0
287.0,155.0,55.0,202.0
284.0,141.0,56.0,202.0
284.0,102.0,54.0,207.0
286.0,103.0,53.0,213.0
286.0,111.0,54.0,214.0
302.0,96.0,54.0,218.0
305.0,91.0,55.0,220.0
324.0,59.0,54.0,223.0
327.0,77.0,55.0,225.0
341.0,60.0,54.0,229.0
344.0,59.0,56.0,227.0
349.0,72.0,56.0,229.0
353.0,56.0,56.0,229.0
368.0,54.0,56.0,232.0
369.0,52.0,55.0,236.0
371.0,52.0,56.0,236.0
373.0,52.0,57.0,237.0
376.0,66.0,58.0,238.0
378.0,62.0,60.0,238.0
381.0,52.0,61.0,237.0
385.0,57.0,60.0,237.0
388.0,56.0,61.0,237.0
390.0,58.0,61.0,237.0
404.0,60.0,61.0,238.0
405.0,64.0,61.0,240.0
460.0,79.0,62.0,239.0
457.0,76.0,64.0,238.0
455.0,96.0,65.0,238.0
438.0,70.0,66.0,242.0
439.0,45.0,65.0,245.0
440.0,43.0,64.0,250.0
442.0,47.0,64.0,253.0
445.0,50.0,64.0,255.0
446.0,63.0,65.0,258.0
447.0,57.0,65.0,262.0
448.0,57.0,66.0,265.0
450.0,55.0,65.0,268.0
451.0,52.0,66.0,271.0
452.0,51.0,67.0,274.0
453.0,51.0,67.0,279.0
455.0,45.0,68.0,281.0
459.0,51.0,68.0,284.0
460.0,50.0,70.0,287.0
460.0,45.0,70.0,291.0
481.0,46.0,70.0,296.0
480.0,44.0,70.0,299.0
481.0,41.0,72.0,301.0
481.0,38.0,73.0,302.0
482.0,38.0,76.0,300.0
484.0,37.0,76.0,300.0
487.0,40.0,77.0,300.0
492.0,48.0,77.0,299.0
496.0,72.0,76.0,303.0
497.0,70.0,76.0,306.0
499.0,70.0,76.0,309.0
501.0,69.0,77.0,311.0
502.0,71.0,78.0,312.0
505.0,76.0,80.0,312.0
505.0,86.0,84.0,309.0
507.0,81.0,85.0,310.0
503.0,88.0,90.0,306.0
503.0,90.0,92.0,306.0
503.0,90.0,94.0,307.0
