282.0,104.0,67.0,84.0
290.0,110.0,69.0,82.0
297.0,113.0,71.0,81.0
302.0,116.0,72.0,81.0
307.0,118.0,73.0,82.0
311.0,120.0,73.0,83.0
316.0,118.0,73.0,82.0
315.0,115.0,74.0,82.0
308.0,106.0,74.0,83.0
296.0,100.0,75.0,84.0
285.0,96.0,75.0,85.0
271.0,93.0,76.0,85.0
255.0,88.0,77.0,85.0
243.0,86.0,78.0,85.0
229.0,85.0,79.0,85.0
218.0,86.0,79.0,85.0
207.0,88.0,79.0,85.0
201.0,87.0,80.0,85.0
198.0,89.0,79.0,86.0
207.0,91.0,79.0,87.0
214.0,102.0,79.0,87.0
232.0,105.0,79.0,88.0
248.0,107.0,79.0,88.0
261.0,112.0,78.0,90.0
273.0,109.0,79.0,90.0
284.0,114.0,77.0,91.0
295.0,118.0,77.0,90.0
299.0,113.0,76.0,90.0
301.0,107.0,76.0,92.0
295.0,109.0,76.0,92.0
291.0,113.0,76.0,93.0
288.0,114.0,77.0,92.0
280.0,114.0,79.0,92.0
270.0,110.0,80.0,92.0
256.0,109.0,83.0,90.0
241.0,103.0,84.0,90.0
225.0,94.0,84.0,91.0
220.0,84.0,84.0,91.0
224.0,76.0,84.0,91.0
235.0,75.0,83.0,92.0
261.0,73.0,82.0,92.0
292.0,75.0,82.0,93.0
319.0,76.0,83.0,92.0
336.0,75.0,83.0,92.0
345.0,78.0,82.0,92.0
348.0,78.0,82.0,92.0
338.0,85.0,83.0,92.0
325.0,93.0,84.0,92.0
306.0,101.0,84.0,91.0
283.0,106.0,83.0,91.0
256.0,110.0,83.0,91.0
230.0,110.0,84.0,91.0
207.0,112.0,85.0,91.0
194.0,110.0,83.0,93.0
184.0,108.0,84.0,93.0
181.0,107.0,86.0,93.0
171.0,101.0,87.0,93.0
168.0,96.0,87.0,94.0
179.0,88.0,88.0,94.0
197.0,68.0,87.0,96.0
223.0,52.0,86.0,98.0
248.0,48.0,87.0,97.0
271.0,46.0,89.0,95.0
293.0,48.0,87.0,97.0
302.0,48.0,86.0,98.0
294.0,54.0,87.0,97.0
288.0,59.0,89.0,96.0
297.0,70.0,88.0,96.0
310.0,78.0,88.0,96.0
330.0,80.0,88.0,96.0
345.0,76.0,88.0,96.0
365.0,68.0,88.0,97.0
376.0,61.0,89.0,96.0
376.0,54.0,91.0,96.0
368.0,48.0,92.0,97.0
356.0,45.0,92.0,97.0
332.0,50.0,93.0,97.0
300.0,58.0,94.0,97.0
277.0,58.0,94.0,97.0
253.0,62.0,95.0,98.0
